"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000123349",2099.02080713671,-0.133859862423207,0.0551242797546181,-2.4283285517575,0.0151685950165211,0.0289930626860671,"PFDN5","5204","prefoldin subunit 5"
"ENSG00000157111",89.9228013657134,-0.455821464356319,0.187719096483253,-2.42821041063866,0.0151735373725468,0.0289987526417818,"TMEM171","134285","transmembrane protein 171"
"ENSG00000166452",319.046157127378,0.253822932935333,0.104549020966877,2.42778871182112,0.0151911904319506,0.0290287299097266,"AKIP1","56672","A-kinase interacting protein 1"
"ENSG00000138942",798.026478413462,0.167528259247125,0.0690076304412846,2.42767731880995,0.0151958565591879,0.0290338859977025,"RNF185","91445","ring finger protein 185"
"ENSG00000262919",284.616116959111,-0.280087053216366,0.11538683970531,-2.42737433429747,0.0152085546231387,0.0290543849423526,"CCNQ","92002","cyclin Q"
"ENSG00000127837",1499.15606886979,0.147028601847469,0.0605828630940857,2.4269008484979,0.0152284170961105,0.0290885636763353,"AAMP","14","angio associated migratory cell protein"
"ENSG00000144791",1253.07780850935,-0.174576542112172,0.0719378541219966,-2.42676883044238,0.0152339592525793,0.0290892667525809,"LIMD1","8994","LIM domain containing 1"
"ENSG00000162670",4.97106555231261,2.26552453109403,0.933562355296981,2.42675223378446,0.0152346561107687,0.0290892667525809,"BRINP3","339479","BMP/retinoic acid inducible neural specific 3"
"ENSG00000273802",41.4513213946772,0.672181626282808,0.276988275369711,2.42675118788191,0.015234700026921,0.0290892667525809,"H2BC8","8339","H2B clustered histone 8"
"ENSG00000138002",251.068045596305,-0.280094069427213,0.115456284349687,-2.42597508663004,0.0152673183022426,0.0291477761686448,"IFT172","26160","intraflagellar transport 172"
"ENSG00000124209",1063.14945883836,0.181020015302505,0.0746485077300036,2.42496495652983,0.0153098645154936,0.0292252220289291,"RAB22A","57403","RAB22A, member RAS oncogene family"
"ENSG00000119711",190.646968019239,-0.338528661856273,0.139624621337945,-2.42456279281076,0.0153268324952358,0.0292538275077243,"ALDH6A1","4329","aldehyde dehydrogenase 6 family member A1"
"ENSG00000136848",1039.4991460839,-0.156633845115191,0.064606797967144,-2.42441739946386,0.0153329709641301,0.0292617583242499,"DAB2IP","153090","DAB2 interacting protein"
"ENSG00000146282",732.879670959387,-0.179588722594358,0.0740889661892372,-2.42396043340185,0.0153522780440544,0.029294815088202,"RARS2","57038","arginyl-tRNA synthetase 2, mitochondrial"
"ENSG00000198816",453.711146312676,0.244877998196635,0.101041309994869,2.42354338249445,0.0153699173608861,0.0293212338181486,"ZNF358","140467","zinc finger protein 358"
"ENSG00000120457",2.38132019253542,-3.69240244520946,1.5235580129797,-2.42353911945108,0.0153700977598998,0.0293212338181486,"KCNJ5","3762","potassium inwardly rectifying channel subfamily J member 5"
"ENSG00000160953",582.676996076548,0.194594353809906,0.0803086326257869,2.42308139794453,0.0153894779869056,0.0293544095951913,"PWWP3A","84939","PWWP domain containing 3A, DNA repair factor"
"ENSG00000131015",208.54788513594,0.30706066893743,0.126780558772362,2.42198545195534,0.0154359684864049,0.0294392811593095,"ULBP2","80328","UL16 binding protein 2"
"ENSG00000135090",1127.22038068468,-0.155347696381388,0.0641451698921809,-2.42181440383596,0.0154432355618955,0.0294493340416449,"TAOK3","51347","TAO kinase 3"
"ENSG00000074071",801.364969200039,-0.190997956530746,0.0789131129224816,-2.42035764979096,0.0155052487011074,0.0295637683298189,"MRPS34","65993","mitochondrial ribosomal protein S34"
"ENSG00000162551",36.9472559900737,-0.71828102943289,0.296887666114302,-2.41936971930774,0.015547428906863,0.029640362591014,"ALPL","249","alkaline phosphatase, biomineralization associated"
"ENSG00000147676",5.02442318448801,2.21572611384268,0.915893141100564,2.41919719060261,0.0155548054569755,0.0296505942780641,"MAL2","114569","mal, T cell differentiation protein 2"
"ENSG00000166411",358.462963796246,-0.240618003774035,0.0994848324055537,-2.41864008769846,0.0155786456988683,0.0296922023822636,"IDH3A","3419","isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha"
"ENSG00000157399",32.2649975089891,0.774814932273171,0.320474306979861,2.41771310647334,0.0156183854949403,0.0297640996631812,"ARSL","415","arylsulfatase L"
"ENSG00000074621",127.844921291703,-0.396224609630377,0.163929277289952,-2.41704603461131,0.0156470381044797,0.029814852149489,"SLC24A1","9187","solute carrier family 24 member 1"
"ENSG00000181481",188.554519626957,0.321614123813859,0.133140244645258,2.41560412233563,0.0157091303496659,0.0299293012886068,"RNF135","84282","ring finger protein 135"
"ENSG00000173914",336.450945684816,0.2443734445044,0.101183723510552,2.41514579643746,0.0157289123231239,0.029963121034909,"RBM4B","83759","RNA binding motif protein 4B"
"ENSG00000095906",581.441855364015,0.196172519261603,0.0812310088223421,2.41499548147489,0.0157354048928207,0.0299716193891915,"NUBP2","10101","NUBP iron-sulfur cluster assembly factor 2, cytosolic"
"ENSG00000177272",7.17201893499735,-1.77174156983738,0.733680592458349,-2.4148677068052,0.0157409257308629,0.0299782649068221,"KCNA3","3738","potassium voltage-gated channel subfamily A member 3"
"ENSG00000071073",3.46291517256694,3.18091734688403,1.31796942399693,2.41349859030677,0.0158001890059017,0.0300872468499062,"MGAT4A","11320","alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A"
"ENSG00000005206",390.449783798915,-0.227275603955874,0.0941889989014943,-2.41297398429264,0.0158229489361613,0.0301266987487578,"SPPL2B","56928","signal peptide peptidase like 2B"
"ENSG00000176390",186.366024289062,0.337292979632564,0.139792904354169,2.4128047213185,0.0158302985274464,0.0301368031579283,"CRLF3","51379","cytokine receptor like factor 3"
"ENSG00000166987",502.139554441533,0.20881083438952,0.0865593339180678,2.41234335961005,0.0158503466255608,0.0301710765209037,"MBD6","114785","methyl-CpG binding domain protein 6"
"ENSG00000197647",47.1630209026838,0.634457938630744,0.263062172843994,2.41181744897622,0.0158732268749227,0.030210731335476,"ZNF433","163059","zinc finger protein 433"
"ENSG00000129048",7.03641793315763,1.77098764064373,0.734333741101916,2.41169313286116,0.0158786396098418,0.0302171351481498,"ACKR4","51554","atypical chemokine receptor 4"
"ENSG00000125676",1185.91711881197,0.150760858557746,0.0625302167371362,2.41100809215987,0.0159084954690123,0.0302700467049017,"THOC2","57187","THO complex subunit 2"
"ENSG00000172081",735.204333306037,0.204903047563184,0.0849943961325456,2.4107830267262,0.0159183151745358,0.0302848255428886,"MOB3A","126308","MOB kinase activator 3A"
"ENSG00000138802",926.994895531236,-0.163659022972244,0.0679069785250185,-2.41004719289562,0.0159504571420249,0.0303420635215878,"SEC24B","10427","SEC24 homolog B, COPII coat complex component"
"ENSG00000116815",39.5225102082918,-0.683519652315792,0.283623840526618,-2.40995133218233,0.0159546486336252,0.0303461242671787,"CD58","965","CD58 molecule"
"ENSG00000184785",185.542825861297,0.336848942835436,0.139809487998193,2.40934251071565,0.0159812918519172,0.0303928821839633,"SMIM10","644538","small integral membrane protein 10"
"ENSG00000119421",566.962276651546,0.195443338190677,0.0811280081741945,2.4090735442565,0.0159930748032761,0.030411370749779,"NDUFA8","4702","NADH:ubiquinone oxidoreductase subunit A8"
"ENSG00000123600",210.415848931249,-0.308971242728037,0.128294193907141,-2.40830261540651,0.0160268901829808,0.0304717445566622,"METTL8","79828","methyltransferase 8, methylcytidine"
"ENSG00000107960",198.252587596817,-0.309521805100446,0.128549476075273,-2.40780292966112,0.0160488415411065,0.0305070704143767,"STN1","79991","STN1 subunit of CST complex"
"ENSG00000113312",696.58912860914,-0.181976883941386,0.0755785265181135,-2.4077855486872,0.0160496055684148,0.0305070704143767,"TTC1","7265","tetratricopeptide repeat domain 1"
"ENSG00000163714",1168.52456094837,-0.151562313074036,0.0629489857802162,-2.40770063561008,0.0160533386100797,0.0305102354570548,"U2SURP","23350","U2 snRNP associated SURP domain containing"
"ENSG00000114026",188.799867016796,-0.324117253508164,0.134657028477665,-2.40698355795015,0.0160848940157738,0.0305662707764975,"OGG1","4968","8-oxoguanine DNA glycosylase"
"ENSG00000105127",416.262116638048,-0.226995450239261,0.0943269714250061,-2.40647448773156,0.0161073290186009,0.0306049623104235,"AKAP8","10270","A-kinase anchoring protein 8"
"ENSG00000196976",76.5734546530525,0.494808181448788,0.205630952358387,2.40629232016785,0.0161153639226204,0.0306162862882232,"LAGE3","8270","L antigen family member 3"
"ENSG00000160999",39.5641986305995,0.695772206830312,0.289214052345886,2.40573444197034,0.0161399922960326,0.0306591278918069,"SH2B2","10603","SH2B adaptor protein 2"
"ENSG00000089041",6.06113950419273,-1.91819391367791,0.797710229533957,-2.40462494106233,0.0161890712241111,0.0307483981514592,"P2RX7","5027","purinergic receptor P2X 7"
"ENSG00000162341",222.774202812894,0.295875343081124,0.123055058688706,2.40441430229703,0.0161984036594592,0.0307621634176421,"TPCN2","219931","two pore segment channel 2"
"ENSG00000175414",602.774541046606,0.18947749715758,0.0788238306526493,2.40380980711969,0.016225212320981,0.0308091097276387,"ARL10","285598","ADP ribosylation factor like GTPase 10"
"ENSG00000155380",1471.9202213656,-0.133132321312285,0.055390711675978,-2.40351346433454,0.0162383690175994,0.0308301243708224,"SLC16A1","6566","solute carrier family 16 member 1"
"ENSG00000011638",618.532353253287,-0.187447458240297,0.0780015684448784,-2.40312421887723,0.0162556645476679,0.0308589905733777,"LDAF1","57146","lipid droplet assembly factor 1"
"ENSG00000136908",573.882009057046,0.195734338612807,0.0814542310668908,2.4029978068551,0.0162612849549068,0.030864591092839,"DPM2","8818","dolichyl-phosphate mannosyltransferase subunit 2, regulatory"
"ENSG00000188315",91.2999828342342,0.458723099489414,0.190898883106912,2.40296376816677,0.0162627986414349,0.030864591092839,"C3orf62","375341","chromosome 3 open reading frame 62"
"ENSG00000152556",1189.98321078381,0.145216698353014,0.0604655240945164,2.40164458222539,0.0163215577648116,0.0309721238922226,"PFKM","5213","phosphofructokinase, muscle"
"ENSG00000108839",18.1359411199066,1.05551604414462,0.439621373067448,2.40096616954672,0.016351848162612,0.0310256131418695,"ALOX12","239","arachidonate 12-lipoxygenase, 12S type"
"ENSG00000154222",657.176878836555,-0.194311272712866,0.0809384423481375,-2.40072908590311,0.0163624453327589,0.0310417279721648,"CC2D1B","200014","coiled-coil and C2 domain containing 1B"
"ENSG00000266714",5.04806097430217,2.23173086438924,0.929766174351267,2.4003141068736,0.0163810085991326,0.0310729494563645,"MYO15B","80022","myosin XVB"
"ENSG00000154262",6.58340245481066,2.01929706149527,0.841319261079768,2.40015551159931,0.0163881079304213,0.0310824199004289,"ABCA6","23460","ATP binding cassette subfamily A member 6"
"ENSG00000111371",4265.68177795762,0.104555375212223,0.0435743581389694,2.399470231524,0.0164188147711553,0.031136657215119,"SLC38A1","81539","solute carrier family 38 member 1"
"ENSG00000175220",2888.98967730218,0.116455372701012,0.0485428996627882,2.39901970236615,0.016439030142651,0.031170987112797,"ARHGAP1","392","Rho GTPase activating protein 1"
"ENSG00000131269",180.982303986328,0.327569156295179,0.13658184153362,2.39833606442148,0.0164697469324045,0.0312252179697631,"ABCB7","22","ATP binding cassette subfamily B member 7"
"ENSG00000244509",1276.76253788603,-0.144422653012349,0.0602279714186541,-2.39793321293266,0.0164878711999168,0.0312555636237405,"APOBEC3C","27350","apolipoprotein B mRNA editing enzyme catalytic subunit 3C"
"ENSG00000147166",4.62206502198582,-2.33297492193361,0.973242141374071,-2.39711662982431,0.0165246629853482,0.0313212843892378,"ITGB1BP2","26548","integrin subunit beta 1 binding protein 2"
"ENSG00000163636",1252.23583229873,0.144545928428677,0.0603049048768551,2.39691827263214,0.0165336110004441,0.0313342192293581,"PSMD6","9861","proteasome 26S subunit, non-ATPase 6"
"ENSG00000178201",12.8813045081569,1.2395017140996,0.517266920795015,2.39625165319782,0.0165637138041199,0.0313872377942441,"VN1R1","57191","vomeronasal 1 receptor 1"
"ENSG00000149131",280.683762709338,0.277006473126661,0.115619380499509,2.39584810029177,0.016581960586756,0.0314177791828687,"SERPING1","710","serpin family G member 1"
"ENSG00000156650",843.318797358638,0.174987338871704,0.0730458446857019,2.39558238561866,0.016593984602649,0.0314365239891479,"KAT6B","23522","lysine acetyltransferase 6B"
"ENSG00000113621",1218.68599920167,0.143447487059869,0.0598980412567204,2.39486106807832,0.0166266639940408,0.0314943895966206,"TXNDC15","79770","thioredoxin domain containing 15"
"ENSG00000152495",198.531668969437,0.310184735846747,0.129537817286535,2.39454965618746,0.0166407900103367,0.0315171008745196,"CAMK4","814","calcium/calmodulin dependent protein kinase IV"
"ENSG00000134809",244.3661051991,-0.297330993313355,0.124246359055334,-2.39307610761404,0.016707774948115,0.0316399065055177,"TIMM10","26519","translocase of inner mitochondrial membrane 10"
"ENSG00000101310",1058.01374219703,-0.155632604077034,0.0650424369090787,-2.39278556390175,0.0167210104626155,0.0316609071310869,"SEC23B","10483","SEC23 homolog B, COPII coat complex component"
"ENSG00000121671",368.587081571967,-0.238026694006086,0.0995005799419818,-2.39221413729325,0.0167470682587702,0.0317061779917742,"CRY2","1408","cryptochrome circadian regulator 2"
"ENSG00000141431",19.3747129588475,1.03144154192295,0.431271640861808,2.39162848700607,0.0167738116601345,0.0317527350825795,"ASXL3","80816","ASXL transcriptional regulator 3"
"ENSG00000096093",172.146456921984,0.338577463595617,0.141657378900729,2.39011526418886,0.016843085816041,0.031879780388694,"EFHC1","114327","EF-hand domain containing 1"
"ENSG00000134253",34.5950146010897,-0.758774014052856,0.317486189658004,-2.38994337004141,0.0168509708572794,0.0318906136516548,"TRIM45","80263","tripartite motif containing 45"
"ENSG00000150637",7.00199213940762,1.80458704371175,0.755132252064525,2.38976290415093,0.0168592525835448,0.031902194769478,"CD226","10666","CD226 molecule"
"ENSG00000159842",2468.4507039821,-0.11629978627693,0.0486691682916297,-2.38959880267631,0.0168667864346514,0.0319123579195752,"ABR","29","ABR activator of RhoGEF and GTPase"
"ENSG00000136231",2115.03800225112,0.119301793191153,0.0499433908860462,2.38874035332041,0.0169062457773451,0.0319829145017246,"IGF2BP3","10643","insulin like growth factor 2 mRNA binding protein 3"
"ENSG00000185650",1489.37977599442,-0.14954195607018,0.0626119120884439,-2.38839465338387,0.0169221590333856,0.0320089146639195,"ZFP36L1","677","ZFP36 ring finger protein like 1"
"ENSG00000228594",176.877295844935,0.336425158973397,0.14097655320965,2.38639086652297,0.0170146565168327,0.0321797516022754,"FNDC10","643988","fibronectin type III domain containing 10"
"ENSG00000131845",193.496253745231,0.333820312281958,0.139927957833298,2.38565843060221,0.0170485772965417,0.0322397730624424,"ZNF304","57343","zinc finger protein 304"
"ENSG00000124596",151.496729440447,0.357054218877478,0.14970852128948,2.38499596283547,0.0170793087821261,0.0322937487852734,"OARD1","221443","O-acyl-ADP-ribose deacylase 1"
"ENSG00000221909",117.118276247873,0.417025432193054,0.174907548259911,2.38426206497021,0.0171134106055715,0.0323540825313431,"FAM200A","221786","family with sequence similarity 200 member A"
"ENSG00000106701",84.2878905392979,0.491144396158985,0.206062674618962,2.38347093702039,0.017150238616933,0.0324195542029762,"FSD1L","83856","fibronectin type III and SPRY domain containing 1 like"
"ENSG00000215784",5.96831991264479,-1.98782689821762,0.834031772611107,-2.38339469010194,0.0171537916785564,0.0324221166314913,"FAM72D","728833","family with sequence similarity 72 member D"
"ENSG00000146223",2779.83545204522,0.112770433840789,0.047316124071391,2.38334047967749,0.0171563182452642,0.0324227384898972,"RPL7L1","285855","ribosomal protein L7 like 1"
"ENSG00000135636",42.2891472244056,-0.656031321856857,0.275277095398184,-2.3831671171476,0.0171644002848912,0.0324338578129206,"DYSF","8291","dysferlin"
"ENSG00000176046",697.843090310484,-0.225136496116286,0.0944979213486198,-2.3824491893924,0.0171979051395881,0.0324930070981538,"NUPR1","26471","nuclear protein 1, transcriptional regulator"
"ENSG00000151116",425.034470213157,-0.222303857581706,0.0933208310603348,-2.3821461409616,0.017212065268793,0.0325126316269543,"UEVLD","55293","UEV and lactate/malate dehyrogenase domains"
"ENSG00000182308",2.50576531263447,3.63918208108134,1.52769922078683,2.38213257659908,0.0172126993112471,0.0325126316269543,"DCAF4L1","285429","DDB1 and CUL4 associated factor 4 like 1"
"ENSG00000064309",37.0585391807683,-0.703455361775032,0.295490443627505,-2.38063658891726,0.0172827524964275,0.0326407744921007,"CDON","50937","cell adhesion associated, oncogene regulated"
"ENSG00000055609",803.17946782539,-0.433873311081618,0.182284691454559,-2.38019609666331,0.0173034271929661,0.0326756386541689,"KMT2C","58508","lysine methyltransferase 2C"
"ENSG00000153774",492.245999700728,0.210484752327119,0.0884404984270712,2.37995891102634,0.0173145685863835,0.0326885420170319,"CFDP1","10428","craniofacial development protein 1"
"ENSG00000150477",49.5716312294851,-0.634724344436277,0.266695798057166,-2.37995629874988,0.0173146913286637,0.0326885420170319,"KIAA1328","57536","KIAA1328"
"ENSG00000172339",121.721575546106,-0.391796735488265,0.164631334524014,-2.37984303912154,0.0173200137599726,0.0326942988180194,"ALG14","199857","ALG14 UDP-N-acetylglucosaminyltransferase subunit"
"ENSG00000128228",360.620017980814,0.236992989626167,0.0995853758675322,2.37979710938094,0.0173221725539147,0.0326942988180194,"SDF2L1","23753","stromal cell derived factor 2 like 1"
"ENSG00000169126",6.82366131541098,-1.7573969388928,0.738613051610464,-2.3793201799792,0.0173446031852487,0.0327324476074648,"ODAD2","55130","outer dynein arm docking complex subunit 2"
"ENSG00000184517",150.390151875502,0.346744488480187,0.145743172686474,2.37914738706911,0.0173527361520794,0.0327436077743675,"ZFP1","162239","ZFP1 zinc finger protein"
"ENSG00000085998",1252.36657659081,0.13972796952371,0.058744982959026,2.37855153726351,0.0173808070945553,0.0327923820809552,"POMGNT1","55624","protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)"
"ENSG00000150687",3583.22496926423,-0.110099180070818,0.0463146181627631,-2.3772015065286,0.0174445554420394,0.0329068818716868,"PRSS23","11098","serine protease 23"
"ENSG00000198131",191.544454152825,-0.311665945011004,0.131107870148514,-2.37717190171696,0.0174459556730605,0.0329068818716868,"ZNF544","27300","zinc finger protein 544"
"ENSG00000122515",1024.83002052352,-0.154134549358305,0.0648871906859563,-2.37542337291642,0.0175288315505607,0.0330589774635015,"ZMIZ2","83637","zinc finger MIZ-type containing 2"
"ENSG00000159267",420.664589718657,-0.22021338317857,0.0927543699292409,-2.3741564235363,0.0175890972225332,0.0331683972931051,"HLCS","3141","holocarboxylase synthetase"
"ENSG00000134330",436.900458250191,-0.22102075448417,0.0931208862702681,-2.37348207621966,0.0176212482723679,0.033224779170673,"IAH1","285148","isoamyl acetate hydrolyzing esterase 1 (putative)"
"ENSG00000079974",176.284230587929,0.333515883224141,0.140637212157143,2.37146256036049,0.0177178416390895,0.0334026367931416,"RABL2B","11158","RAB, member of RAS oncogene family like 2B"
"ENSG00000155511",8.51006119181447,-1.53364156353919,0.646878841677616,-2.37083278154815,0.0177480587016786,0.0334553287446743,"GRIA1","2890","glutamate ionotropic receptor AMPA type subunit 1"
"ENSG00000180616",4.90784875602604,2.17026621339214,0.915625212905212,2.3702560641663,0.0177757694571326,0.0335032834147335,"SSTR2","6752","somatostatin receptor 2"
"ENSG00000198074",34.7893165512331,-0.724727830992695,0.305792651082581,-2.36999754057849,0.0177882035866116,0.0335224365457743,"AKR1B10","57016","aldo-keto reductase family 1 member B10"
"ENSG00000172340",806.137292590376,-0.185880662980073,0.07844855520096,-2.36945935465486,0.0178141129993469,0.0335669761420645,"SUCLG2","8801","succinate-CoA ligase GDP-forming subunit beta"
"ENSG00000107890",277.423395233565,-0.261560494048722,0.110394699305042,-2.36932113312777,0.0178207726115428,0.0335752367655091,"ANKRD26","22852","ankyrin repeat domain containing 26"
"ENSG00000119401",599.377886460689,0.192741348486545,0.0813532567129524,2.36919032223401,0.0178270771831378,0.0335828264504616,"TRIM32","22954","tripartite motif containing 32"
"ENSG00000155926",2.55895405153504,3.62711434914472,1.53113562056648,2.36890468775247,0.0178408504369146,0.033604481979604,"SLA","6503","Src like adaptor"
"ENSG00000161551",60.6569776241943,0.549832617711838,0.232163699879932,2.36829710241608,0.0178701791280033,0.0336554279875619,"ZNF577","84765","zinc finger protein 577"
"ENSG00000170113",360.666414561583,-0.22941621569942,0.0968755456483125,-2.36815404924035,0.0178770905740295,0.0336641473298317,"NIPA1","123606","NIPA magnesium transporter 1"
"ENSG00000157833",57.6604335488074,-0.572426703255887,0.241730482226018,-2.3680369061634,0.0178827519480459,0.0336705107505704,"GAREM2","150946","GRB2 associated regulator of MAPK1 subtype 2"
"ENSG00000185163",380.414826982689,-0.237176355608623,0.100164419807745,-2.3678703082777,0.0178908061146535,0.0336813772381775,"DDX51","317781","DEAD-box helicase 51"
"ENSG00000170473",251.095179011626,0.27886950408271,0.117784587052271,2.36762305715732,0.0179027653161786,0.0336995916655905,"PYM1","84305","PYM homolog 1, exon junction complex associated factor"
"ENSG00000118514",3.28032867563986,3.11904811071056,1.31750427951382,2.36739125573205,0.0179139835970615,0.0337164069385183,"ALDH8A1","64577","aldehyde dehydrogenase 8 family member A1"
"ENSG00000182168",6.35825952210307,1.82834952331348,0.77267766736717,2.36625128501956,0.0179692433740516,0.0338160990740762,"UNC5C","8633","unc-5 netrin receptor C"
"ENSG00000147955",1279.85244965756,-0.139622923255584,0.0590363071270424,-2.3650348412736,0.0180283747865906,0.0339230508355258,"SIGMAR1","10280","sigma non-opioid intracellular receptor 1"
"ENSG00000261221",395.210195524889,0.228848039927649,0.0967767010963005,2.3647018066872,0.0180445933085727,0.0339492386731295,"ZNF865","100507290","zinc finger protein 865"
"ENSG00000151846",15.9489966232315,-1.06854976860816,0.451967743781969,-2.36421687898955,0.0180682317557271,0.0339893779579239,"PABPC3","5042","poly(A) binding protein cytoplasmic 3"
"ENSG00000132676",1367.00803191968,-0.139268673662939,0.0589222453193078,-2.36360092708999,0.0180982962518366,0.0340415939443647,"DAP3","7818","death associated protein 3"
"ENSG00000141569",353.11803224461,0.240873377454251,0.101976457158832,2.36204889015788,0.0181742452341746,0.0341800910369678,"TRIM65","201292","tripartite motif containing 65"
"ENSG00000151665",140.966461375018,-0.377604345606537,0.159884129723136,-2.36173750490695,0.018189516451286,0.0342044514048272,"PIGF","5281","phosphatidylinositol glycan anchor biosynthesis class F"
"ENSG00000154889",133.111515504762,0.367322418976171,0.155603309282502,2.3606337209017,0.0182437396962619,0.0343020435170954,"MPPE1","65258","metallophosphoesterase 1"
"ENSG00000178397",269.356745104238,-0.261941244322535,0.110989796555772,-2.36004797243601,0.0182725719509372,0.0343518764735127,"FAM220A","84792","family with sequence similarity 220 member A"
"ENSG00000136710",276.315864892578,0.266259758947538,0.112829118784788,2.35984967192207,0.0182823419176644,0.0343658647793631,"CCDC115","84317","coiled-coil domain containing 115"
"ENSG00000126215",80.3934902613232,-0.477550423524509,0.202393015775331,-2.35952027146342,0.0182985810888056,0.0343920083292023,"XRCC3","7517","X-ray repair cross complementing 3"
"ENSG00000081320",936.098129912365,0.153507992145626,0.0650777108669099,2.35884130066536,0.0183320936343884,0.0344506062261835,"STK17B","9262","serine/threonine kinase 17b"
"ENSG00000177683",301.507965876113,-0.251532589098891,0.106670428093756,-2.35803487052486,0.018371967094498,0.0345211414304921,"THAP5","168451","THAP domain containing 5"
"ENSG00000166228",192.8735555981,-0.332319547666994,0.140973837279414,-2.35731362698405,0.0184076928430503,0.0345838660647351,"PCBD1","5092","pterin-4 alpha-carbinolamine dehydratase 1"
"ENSG00000163634",554.161089133083,-0.201186617079188,0.0853835351228271,-2.35626947033494,0.0184595213568136,0.034674588762725,"THOC7","80145","THO complex subunit 7"
"ENSG00000072840",1312.66018131233,-0.141294667174882,0.0599660050553175,-2.35624612719391,0.0184606814918805,0.034674588762725,"EVC","2121","EvC ciliary complex subunit 1"
"ENSG00000174915",691.856907843274,-0.175178766765238,0.0743543386471752,-2.35599925912183,0.0184729545401316,0.0346932244507513,"PTDSS2","81490","phosphatidylserine synthase 2"
"ENSG00000012660",1532.3718028922,0.135529519190894,0.057527400400192,2.35591245646555,0.0184772716314532,0.0346969155721598,"ELOVL5","60481","ELOVL fatty acid elongase 5"
"ENSG00000012211",88.0798992053375,0.474506702213629,0.201436961238362,2.35560891753198,0.0184923749477473,0.0347208577219476,"PRICKLE3","4007","prickle planar cell polarity protein 3"
"ENSG00000103942",14.6147140509416,-1.15098199301373,0.488722666230972,-2.35508207935208,0.0185186147107941,0.0347657006544161,"HOMER2","9455","homer scaffold protein 2"
"ENSG00000106554",770.041992194001,-0.175911513931535,0.074729093754706,-2.35398965908718,0.0185731277668592,0.0348636039532113,"CHCHD3","54927","coiled-coil-helix-coiled-coil-helix domain containing 3"
"ENSG00000148943",637.398549159635,0.189292981246078,0.080428215354883,2.35356436060204,0.0185943886054345,0.0348990725715025,"LIN7C","55327","lin-7 homolog C, crumbs cell polarity complex component"
"ENSG00000152464",90.3896244315088,0.4462707561594,0.189619614305511,2.3535052415009,0.0185973456777332,0.0349001829215564,"RPP38","10557","ribonuclease P/MRP subunit p38"
"ENSG00000106355",247.629441688655,-0.274442584639658,0.116617707729568,-2.35335259098112,0.0186049829915303,0.0349100749150499,"LSM5","23658","LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated"
"ENSG00000119636",38.2275635943553,-0.692406641829143,0.294236987420331,-2.35322774305056,0.0186112313437639,0.0349173585002406,"BBOF1","80127","basal body orientation factor 1"
"ENSG00000178338",78.0875661791286,0.478437146844135,0.203388519493857,2.35233113469113,0.0186561584992174,0.0349971980289197,"ZNF354B","117608","zinc finger protein 354B"
"ENSG00000121067",646.044224429804,0.184870374577533,0.0786089751558181,2.35177184553143,0.0186842313296503,0.0350454041492068,"SPOP","8405","speckle type BTB/POZ protein"
"ENSG00000144369",440.320495711055,-0.210848723707698,0.0896668827369625,-2.35146708876032,0.0186995437699949,0.0350696668085045,"FAM171B","165215","family with sequence similarity 171 member B"
"ENSG00000174799",204.423637725632,0.297824964146596,0.126701811508834,2.3505975218502,0.0187432953454669,0.0351472521005361,"CEP135","9662","centrosomal protein 135"
"ENSG00000181610",504.176571927276,-0.216479409833257,0.0921245043522133,-2.34985698273725,0.0187806255635135,0.035212777934182,"MRPS23","51649","mitochondrial ribosomal protein S23"
"ENSG00000184995",26.7982482882877,0.824266800611338,0.350853218296072,2.34932090580332,0.0188076895053453,0.0352590407829561,"IFNE","338376","interferon epsilon"
"ENSG00000075914",280.65099103119,-0.267257466519004,0.113808862502103,-2.34830100787682,0.0188592734367368,0.0353512540065575,"EXOSC7","23016","exosome component 7"
"ENSG00000257218",282.910918114324,-0.257910745300354,0.109832295232132,-2.34822321390313,0.0188632131389773,0.0353541471865436,"GATC","283459","glutamyl-tRNA amidotransferase subunit C"
"ENSG00000174576",2.21030781388007,-3.62115289716277,1.54224847547867,-2.34796983413381,0.0188760499825984,0.0353737128722541,"NPAS4","266743","neuronal PAS domain protein 4"
"ENSG00000065833",1471.09280908062,0.139596790603755,0.0594724955746483,2.34724958579444,0.0189125812720293,0.0354376713344577,"ME1","4199","malic enzyme 1"
"ENSG00000144895",1047.12192107892,0.145826130992292,0.0621364739497915,2.34686846102862,0.0189319370782165,0.0354694348764452,"EIF2A","83939","eukaryotic translation initiation factor 2A"
"ENSG00000089091",33.2410621955649,0.727551704002995,0.310092007927703,2.34624461580004,0.0189636570730194,0.0355243520131194,"DZANK1","55184","double zinc ribbon and ankyrin repeat domains 1"
"ENSG00000180592",10.763621087522,-1.35426481072832,0.577461688772105,-2.34520287156708,0.0190167291347033,0.0356192486547432,"SKIDA1","387640","SKI/DACH domain containing 1"
"ENSG00000171385",5.40199602142946,-1.95177751838777,0.832417166105174,-2.34471079869725,0.0190418431037829,0.0356617609993924,"KCND3","3752","potassium voltage-gated channel subfamily D member 3"
